TOKEN_ID,TOKEN_NAME,Background,Race,Eyes,Eye Color,Shirt,Hair,Neck,Drip Score,Core,Drip Grade,Number,Face Decoration,Hat,Glasses,Necklace,Earring
4595,Milady 4595,sunrise,clay,sparkle,aqua,meedles tracksuit,og frosted purple,,40,prep-hypebeast,s-drip,4595,,spotted fur hat,,,strawberry earring
4596,Milady 4596,bushland,pink,classic,blue,blue pink shirt,braid green,,30,lolita-gyaru,b-drip,4596,,rhinestone skull cap,,,
4597,Milady 4597,nagano,pink,classic,brown,heihei shirt,short pink,,34,harajuku,b-drip,4597,,,,,
4598,Milady 4598,sunrise,clay,teary,green,hikki condition shirt,tuft green,,26,gyaru,c-drip,4598,milady pilled tattoo,,,,double safety pins
4599,Milady 4599,sunrise,pale,closed,green,maid,tuft purple,,27,lolita-gyaru,c-drip,4599,,cross cap white,,,
4600,Milady 4600,sunrise,pink,smug,brown,blue sweatervest,braid blue,,31,prep-gyaru,b-drip,4600,,cross cap white,,mestwood pearl necklace,
4601,Milady 4601,mountain,clay,teary,blue,ulzzang coat,bowl brown,,20,prep-gyaru,normal,4601,,backwards trucker pink,,,
4602,Milady 4602,clouds,pale,crying,brown,maf rothko,tuft green,,35,prep-hypebeast,a-drip,4602,,bean hat,mottega sunglasses yellow,,
4603,Milady 4603,clouds,clay,sparkle,green,bear sweater,tuft dark,,16,prep,normal,4603,,,,,double safety pins
4604,Milady 4604,mountain,pale,sparkle,brown,sheep pullover,short green,,22,prep-gyaru,normal,4604,,trucker im so,,,
4605,Milady 4605,yashima,pale,teary,blue,maf rothko,og green,,28,hypebeast,c-drip,4605,nose ring silver,,,,
4606,Milady 4606,sunset,clay,sleepy,grey,black blazer,bowl purple,,32,prep-gyaru,b-drip,4606,snakebites,denim fish cap,,,double safety pins
4607,Milady 4607,sunrise,pale,dilated,blue,black blazer,og black,,20,prep-gyaru,normal,4607,star heart tattoo,trucker hat 911,,,
4608,Milady 4608,bushland,pale,sparkle,green,red puffer,tuft green,,18,prep-hypebeast,normal,4608,,bean hat,,,
4609,Milady 4609,sunset,pale,classic,brown,blue sweatervest,tuft brown,,20,lolita-prep,normal,4609,nose ring gold,bear hat,,,
4610,Milady 4610,mountain,clay,dilated,grey,blue pink shirt,bowl green,,21,lolita-harajuku,normal,4610,,fez,,,
4611,Milady 4611,bushland,pale,sparkle,brown,zip polo,braid green,,40,harajuku,s-drip,4611,tyson tribal tattoo,,,smiley bead necklace,
4612,Milady 4612,bjork,pink,closed,brown,gold spray puffer,og black,,51,hypebeast,ss-drip,4612,,trucker gothic milady,mottega sunglasses blue,,strawberry earring
4613,Milady 4613,clouds,clay,sparkle,aqua,remilia tank,tuft purple,,29,hypebeast-gyaru,c-drip,4613,,treeprint bucket,,,
4614,Milady 4614,clouds,black,sleepy,green,kogal cardigan,bowl blue,,32,lolita-prep,b-drip,4614,,cat ears with bell,,,
4615,Milady 4615,sunset,black,dilated,blue,maf rothko,bowl green,,48,lolita-hypebeast,ss-drip,4615,snakebites,maid hat,mottega sunglasses yellow,,diamond stud
4616,Milady 4616,sunset,pink,sleepy,green,super lover shirt,short green,,28,gyaru,c-drip,4616,,,harajuku glasses,,
4617,Milady 4617,bushland,clay,sparkle,brown,gold spray puffer,tuft blue,spider neck tattoo,37,hypebeast-gyaru,a-drip,4617,star heart tattoo,trucker hat 911,,,dual rings gold
4618,Milady 4618,clouds,pink,sparkle,blue,chore coat,short green,,40,hypebeast,s-drip,4618,,buckethat,,,flower earring
4619,Milady 4619,sunset,pale,dilated,brown,tennis outfit,og orange,,34,prep,b-drip,4619,,,,evil eye necklace,
4620,Milady 4620,clouds,pale,dilated,aqua,jesus tank,tuft green,spider neck tattoo,25,gyaru,normal,4620,,,mottega sunglasses yellow,,double safety pins
4621,Milady 4621,sunset,clay,sleepy,green,fuzzy coat,tuft green,,23,prep-harajuku,normal,4621,,bandana,,,
4622,Milady 4622,mountain,clay,sparkle,brown,mape hoodie,short orange,,34,prep-hypebeast,b-drip,4622,,spotted fur hat,,,
4623,Milady 4623,casino,pink,classic,blue,active dissident shirt,tuft blue,,32,prep-gyaru,b-drip,4623,,ivy cap,,,cross earring
4624,Milady 4624,mountain,pink,closed,blue,goth poncho,braid black,,34,lolita-hypebeast,b-drip,4624,,trucker gothic milady,,,
4625,Milady 4625,sunrise,clay,closed,brown,meline teddy,og black,,35,hypebeast-gyaru,a-drip,4625,,backwards trucker pink,,,strawberry earring
4626,Milady 4626,bushland,pink,sparkle,aqua,cardigan tee,og blue,,30,harajuku,b-drip,4626,nose ring gold,,mottega sunglasses yellow,,
4627,Milady 4627,sunrise,clay,sleepy,brown,sheep pullover,bowl slate,castle neck tattoo,22,prep,normal,4627,nose ring silver,,,,
4628,Milady 4628,sonora,clay,classic,blue,special people shirt,tuft brown,,13,gyaru,normal,4628,,,,,
4629,Milady 4629,bushland,pale,heart eyes,brown,black blazer,short blonde,,29,prep,c-drip,4629,,bean hat,,,
4630,Milady 4630,sunrise,clay,dilated,aqua,blue pink shirt,braid brown,,29,lolita-hypebeast,c-drip,4630,nose ring silver,trucker gothic milady,,,strawberry earring
4631,Milady 4631,sunrise,clay,sleepy,blue,red puffer,tuft brown,,20,hypebeast-gyaru,normal,4631,snakebites,trucker construction,,,
4632,Milady 4632,casino,black,dilated,blue,mouse tank,bowl brown,,31,prep-gyaru,b-drip,4632,,orange beret,,,
4633,Milady 4633,sonora,pale,teary,green,tie dye shirt,bowl blue,,21,harajuku,normal,4633,face piercings,,,,
4634,Milady 4634,bushland,pale,sleepy,aqua,knit sweater,tuft blue,,19,prep,normal,4634,,,,,loop chain earring
4635,Milady 4635,mountain,tan,dilated,blue,leopard polo,tuft green,lean neck tattoo,51,harajuku-gyaru,ss-drip,4635,,kossphones,mottega sunglasses blue,milady beads,
4636,Milady 4636,casino,clay,classic,green,green blazer,braid green,anime chest tattoo,28,prep-gyaru,c-drip,4636,,trucker im so,,,
4637,Milady 4637,sunset,tan,smug,aqua,silk shirt,braid blue,,42,hypebeast,s-drip,4637,,,,,chain earrings
4638,Milady 4638,sunset,pale,sleepy,blue,matagonia pullover,og frosted blonde,,46,hypebeast-gyaru,ss-drip,4638,,cross cap white,mottega sunglasses yellow,mestwood pearl necklace,bar piercings
4639,Milady 4639,roadside,pale,sparkle,blue,goth harajuku,braid black,,24,harajuku,normal,4639,face piercings,,,,
4640,Milady 4640,mountain,clay,dilated,lilac,sheep pullover,og orange,,16,prep,normal,4640,,,,,
4641,Milady 4641,mountain,clay,closed,gold,black blazer,short blue,,17,prep,normal,4641,,,,,
4642,Milady 4642,sunrise,clay,closed,brown,goth harajuku,tuft purple,,36,lolita-harajuku,a-drip,4642,,maid hat,harajuku glasses,,
4643,Milady 4643,bushland,tan,classic,blue,super lover shirt,og black,,34,gyaru,b-drip,4643,nose ring silver,cross cap white,,,strawberry earring
4644,Milady 4644,clouds,pale,sleepy,brown,ulzzang coat,tuft purple,,28,prep,c-drip,4644,face piercings,,,,
4645,Milady 4645,streets,tan,classic,blue,red puffer,tuft green,,25,hypebeast,normal,4645,teardrops tattoo,,,,dual rings silver
4646,Milady 4646,sunset,tan,classic,brown,ribbon lolita,tuft green,,30,lolita-gyaru,b-drip,4646,,trucker white rabbit,,,burger earring
4647,Milady 4647,bjork,pale,teary,gold,blue sweatervest,short pink,,27,prep,c-drip,4647,,,,smiley bead necklace,
4648,Milady 4648,sunrise,alien,teary,brown,sheep pullover,og blue,,38,prep-gyaru,a-drip,4648,,shy saints cap,,,
4649,Milady 4649,sunset,pale,heart eyes,blue,leopard vest,braid purple,,37,prep-harajuku,a-drip,4649,,earflap cap,,,safety pin piercing
4650,Milady 4650,sunrise,tan,classic,green,mwo shirt,tuft dark,,34,gyaru,b-drip,4650,,,mottega sunglasses blue,,cherry earring
4651,Milady 4651,clouds,tan,dilated,green,sweater and tie,og frosted blonde,,32,prep-harajuku,b-drip,4651,,bear ears,,,
4652,Milady 4652,sunset,clay,classic,green,malenciaga jersey,bowl blue,spider neck tattoo,33,hypebeast,b-drip,4652,,,,,dual rings silver
4653,Milady 4653,sunrise,pale,closed,blue,super lover shirt,og black,,25,gyaru,normal,4653,,trucker oasis,,,cross earring
4654,Milady 4654,sunrise,clay,classic,blue,red puffer,short pink,castle neck tattoo,30,hypebeast-gyaru,b-drip,4654,,trucker pink camo,,,
4655,Milady 4655,tennis,clay,crying,blue,black blazer,short blue,,27,lolita-prep,c-drip,4655,star heart tattoo,cat ears with bell,,,
4656,Milady 4656,clouds,pink,sleepy,green,jesus tank,short blonde,,31,lolita-gyaru,b-drip,4656,,cat ears with bell,,girl necklace,double safety pins
4657,Milady 4657,clouds,pale,dilated,green,knit sweater,bowl harajuku dye,,30,prep,b-drip,4657,star heart tattoo,,,,loop chain earring
4658,Milady 4658,sonora,pale,classic,lilac,green blazer,og green,,25,prep-hypebeast,normal,4658,,miteryx beanie,,,
4659,Milady 4659,bushland,pink,teary,brown,peter pan collar shirt,og orange,,22,lolita-prep,normal,4659,,tennis visor,,,
4660,Milady 4660,harajuku,clay,sparkle,green,blue pink shirt,braid black,,27,lolita-gyaru,c-drip,4660,,trucker oasis,sunglasses,,
4661,Milady 4661,sunset,tan,sparkle,lilac,maf rothko,short green,,39,lolita-hypebeast,a-drip,4661,snakebites,cat ears with bell,,,
4662,Milady 4662,bushland,pale,classic,leaf,bear sweater,og frosted blonde,,21,prep-gyaru,normal,4662,,trucker oasis,,,
4663,Milady 4663,streets,clay,classic,green,hikki condition shirt,bowl black,,23,harajuku-gyaru,normal,4663,nose ring gold,bear ears,,,
4664,Milady 4664,sunset,tan,sleepy,green,super lover shirt,bowl slate,,31,lolita-gyaru,b-drip,4664,,goth headband,,,strawberry earring
4665,Milady 4665,clouds,tan,sleepy,aqua,leopard vest,og blue,castle neck tattoo,30,harajuku,b-drip,4665,,,,,
4666,Milady 4666,sonora,pale,teary,brown,leopard vest,bowl black,,29,harajuku,c-drip,4666,,bear ears,,,cross earring
4667,Milady 4667,mountain,pink,classic,green,fleece paisley jacket,og black,,29,hypebeast,c-drip,4667,,,,silver coin necklace,
4668,Milady 4668,sonora,clay,sparkle,green,green blazer,short blonde,,28,lolita-prep,c-drip,4668,black hearts tattoo,bear hat,,,
4669,Milady 4669,nagano,tan,classic,brown,meedles tracksuit,braid black,,30,hypebeast,b-drip,4669,,,round glasses,,
4670,Milady 4670,sunset,clay,sparkle,green,im cute im punk shirt,bowl green,,20,gyaru,normal,4670,gucci cone tattoo,,,,
4671,Milady 4671,bushland,clay,dilated,green,green blazer,braid green,,27,lolita-prep,c-drip,4671,,blue pink bow,,,diamond stud
4672,Milady 4672,nagano,pale,sleepy,brown,hikki condition shirt,braid blue,,37,gyaru,a-drip,4672,,,sunglasses,,diamond stud
4673,Milady 4673,clouds,pale,sleepy,green,ribbon lolita,og blue,castle neck tattoo,34,lolita-gyaru,b-drip,4673,gucci cone tattoo,trucker pink camo,,,
4674,Milady 4674,clouds,pink,dilated,blue,western jacket,braid blue,,37,hypebeast,a-drip,4674,,treeprint bucket,,,
4675,Milady 4675,xp,pink,classic,brown,gold spray puffer,og blonde,spider neck tattoo,29,hypebeast,c-drip,4675,,,,,
4676,Milady 4676,sunrise,clay,teary,green,sweater and tie,short orange,,32,prep-harajuku,b-drip,4676,,kossphones,,,
4677,Milady 4677,clouds,clay,teary,blue,bowling shirt oriental,tuft green,,37,hypebeast-gyaru,a-drip,4677,,aloha visor,,fliphone lanyard,chain earrings
4678,Milady 4678,sunrise,pale,teary,green,kogal cardigan,bowl black,,19,prep-harajuku,normal,4678,,bandana,,,
4679,Milady 4679,yashima,tan,teary,green,cactus shirt,braid brown,,34,gyaru,b-drip,4679,milady pilled tattoo,,,,
4680,Milady 4680,bushland,pink,teary,leaf,maid,short pink,,46,lolita-hypebeast,ss-drip,4680,nose ring gold,dubai hat,,,dual rings gold
4681,Milady 4681,mountain,pink,classic,brown,super lover shirt,braid blue,,24,lolita-gyaru,normal,4681,,pink bonnet,,,
4682,Milady 4682,sunrise,pale,sparkle,green,mouse tank,braid green,anime chest tattoo,28,gyaru,c-drip,4682,,,,milady beads,
4683,Milady 4683,mountain,clay,dilated,brown,heihei shirt,og blonde,,26,lolita-harajuku,c-drip,4683,,sailor hat,,,
4684,Milady 4684,mountain,clay,crying,brown,tie dye shirt,tuft blue,,17,harajuku,normal,4684,,,,,
4685,Milady 4685,roadside,pale,sparkle,blue,malenciaga jersey,short pink,,43,lolita-hypebeast,s-drip,4685,,maid hat,sunglasses,,
4686,Milady 4686,clouds,pink,sparkle,brown,ribbon lolita,tuft green,,25,lolita,normal,4686,milady pilled tattoo,,,,dual rings silver
4687,Milady 4687,mountain,clay,crying,green,western jacket,braid black,,21,hypebeast,normal,4687,,,,,
4688,Milady 4688,sunset,pink,classic,green,peter pan collar shirt,og frosted purple,lean neck tattoo,39,lolita-hypebeast,a-drip,4688,,trucker gothic milady,,,bar piercings
4689,Milady 4689,mountain,clay,dilated,brown,sailor lolita,og green,,43,lolita-gyaru,s-drip,4689,,trucker pink camo,mottega sunglasses blue,,celine dog
4690,Milady 4690,bushland,pale,crying,green,meline teddy,bowl blue,,31,hypebeast,b-drip,4690,nose ring silver,,,,
4691,Milady 4691,tennis,pale,sparkle,green,jesus tank,braid blue,castle neck tattoo,39,hypebeast-gyaru,a-drip,4691,,alien hat,,milady beads,
4692,Milady 4692,sunset,pink,teary,blue,maf creeper,tuft blue,,26,hypebeast-gyaru,c-drip,4692,,trucker anime,,,
4693,Milady 4693,mountain,clay,dilated,blue,sweater and tie,og black,,33,prep-gyaru,b-drip,4693,star heart tattoo,cross cap white,,,celine dog
4694,Milady 4694,mountain,pink,dilated,brown,mape hoodie,og green,,22,hypebeast,normal,4694,,,,,
4695,Milady 4695,bushland,pink,classic,lilac,knit sweater,bowl slate,,22,lolita-prep,normal,4695,,pink bonnet,,mestwood pearl necklace,
4696,Milady 4696,mountain,tan,sparkle,blue,im cute im punk shirt,tuft dark,castle neck tattoo,36,prep-gyaru,a-drip,4696,crescent tattoo,beret,,,bar piercings
4697,Milady 4697,clouds,pale,dilated,brown,red puffer,bowl slate,,13,hypebeast,normal,4697,,,,,
4698,Milady 4698,bushland,pale,sleepy,green,hikki condition shirt,short green,,26,gyaru,c-drip,4698,,,,,chrome cross
4699,Milady 4699,yashima,clay,spiral,green,pink coat,bowl brown,,22,lolita,normal,4699,,,,,
4700,Milady 4700,mountain,pale,sleepy,green,tie dye shirt,bowl blue,,31,harajuku-gyaru,b-drip,4700,,trucker white rabbit,sunglasses,,chrome cross
4701,Milady 4701,mountain,clay,classic,brown,bear sweater,og frosted blonde,,18,prep,normal,4701,,,,,
4702,Milady 4702,sunset,pink,sleepy,green,fur coat,bowl blue,,23,lolita,normal,4702,,,,,
4703,Milady 4703,sunset,pale,classic,green,hikki condition shirt,tuft purple,,22,gyaru,normal,4703,,,,,
4704,Milady 4704,mountain,pale,closed,brown,jesus tank,short orange,,24,gyaru,normal,4704,nose ring gold,,,pearl necklace,
4705,Milady 4705,mountain,pale,classic,brown,blue pink shirt,og black,,21,lolita-gyaru,normal,4705,,backwards trucker pink,,,flower earring
4706,Milady 4706,casino,pale,dilated,blue,western jacket,tuft blue,castle neck tattoo,26,hypebeast-gyaru,c-drip,4706,,trucker construction,,,
4707,Milady 4707,mountain,tan,dilated,brown,heihei shirt,tuft blue,,40,prep-harajuku,s-drip,4707,,beret,round glasses,silver coin necklace,loop chain earring
4708,Milady 4708,bushland,pale,crying,blue,tennis outfit,bowl slate,,40,prep-harajuku,s-drip,4708,,cat earmuffs,,mestwood pearl necklace,
4709,Milady 4709,roadside,pale,sleepy,brown,maf rothko,braid brown,,28,hypebeast,c-drip,4709,,,,,cross earring
4710,Milady 4710,sunrise,pink,dilated,brown,maf creeper,og black,,21,hypebeast,normal,4710,nose ring silver,,,,
4711,Milady 4711,sunrise,pale,closed,green,ribbon lolita,braid brown,,19,lolita,normal,4711,teardrops tattoo,,,,
4712,Milady 4712,bushland,black,sparkle,grey,pink knit polo,short pink,,43,prep-gyaru,s-drip,4712,,trucker im so,,,chrome cross
4713,Milady 4713,mountain,pale,teary,aqua,green blazer,bowl slate,,28,prep-hypebeast,c-drip,4713,,miteryx beanie,,,diamond stud
4714,Milady 4714,sunset,pale,classic,green,silk shirt,bowl brown,,32,hypebeast,b-drip,4714,tyson tribal tattoo,,,,
4715,Milady 4715,mountain,pink,classic,brown,peter pan collar shirt,tuft green,anime chest tattoo,44,lolita,s-drip,4715,,cat ears with bell,mottega sunglasses yellow,,chrome cross
4716,Milady 4716,sunset,clay,classic,brown,special people shirt,bowl brown,,15,gyaru,normal,4716,,,prescription glasses,,
4717,Milady 4717,sonora,clay,classic,green,special people shirt,tuft purple,,27,gyaru,c-drip,4717,,cross cap white,,,
4718,Milady 4718,bushland,clay,teary,green,cactus shirt,,,26,harajuku-gyaru,c-drip,4718,,strawberry hat,,,
4719,Milady 4719,sunset,clay,dilated,aqua,maid,og green,,33,lolita,b-drip,4719,,blue pink bow,mottega sunglasses yellow,,
4720,Milady 4720,sunrise,pale,crying,green,peter pan collar shirt,short blue,,26,lolita,c-drip,4720,,,,,heart pearls earring
4721,Milady 4721,xp,pale,classic,brown,leopard vest,short blue,,45,harajuku,ss-drip,4721,,cake hat,,,flower earring
4722,Milady 4722,sunset,pink,closed,brown,heihei shirt,braid blue,,33,harajuku,b-drip,4722,,,,silver coin necklace,
4723,Milady 4723,clouds,pink,sleepy,blue,skull sweater,braid brown,,41,hypebeast-gyaru,s-drip,4723,nose ring silver,cross cap pink,,,bar piercings
4724,Milady 4724,sunset,alien,teary,green,ulzzang coat,tuft dark,,38,lolita-prep,a-drip,4724,,pink bow,,,
4725,Milady 4725,bushland,pink,sleepy,brown,malenciaga jersey,bowl green,lean neck tattoo,42,hypebeast-gyaru,s-drip,4725,star heart tattoo,shy saints cap,round glasses,,
4726,Milady 4726,bushland,pink,classic,green,football shirt,bowl brown,spider neck tattoo,44,prep-hypebeast,s-drip,4726,,earflap cap,sunglasses,,bar piercings
4727,Milady 4727,mountain,pale,sparkle,brown,im cute im punk shirt,braid blue,,18,gyaru,normal,4727,,,,,
4728,Milady 4728,bushland,pink,classic,green,bear sweater,tuft green,,15,prep,normal,4728,,,,,
4729,Milady 4729,streets,clay,sparkle,brown,ulzzang coat,bowl green,,21,prep-gyaru,normal,4729,,denim usa cap,,,
4730,Milady 4730,clouds,clay,teary,blue,knit sweater,og black,,14,prep,normal,4730,,,,,
4731,Milady 4731,train,clay,classic,lilac,blue ribbon tank,og frosted purple,,40,lolita-gyaru,s-drip,4731,milady pilled tattoo,bear hat,,mestwood pearl necklace,cross earring
4732,Milady 4732,sunset,pink,closed,blue,jesus tank,og orange,,24,gyaru,normal,4732,star heart tattoo,,prescription glasses,pearl necklace,
4733,Milady 4733,clouds,clay,closed,green,mape hoodie,tuft blue,,26,hypebeast,c-drip,4733,temple cross tattoo,,,,
4734,Milady 4734,sunset,pale,heart eyes,blue,football shirt,og black,,23,hypebeast,normal,4734,,,,,
4735,Milady 4735,sunset,pink,closed,green,black blazer,og orange,,21,prep,normal,4735,snakebites,,,,
4736,Milady 4736,mountain,tan,sleepy,green,maf rothko,bowl blue,lean neck tattoo,39,hypebeast-gyaru,a-drip,4736,,denim usa cap,,,
4737,Milady 4737,streets,tan,crying,grey,blue sweatervest,og frosted blonde,,28,prep,c-drip,4737,,,,,
4738,Milady 4738,sunset,pink,closed,green,cardigan tee,og blonde,,39,lolita-harajuku,a-drip,4738,,goth headband,mottega sunglasses yellow,,flower earring
4739,Milady 4739,sunset,pale,dilated,blue,pink knit polo,braid brown,,28,prep,c-drip,4739,,,,,burger earring
4740,Milady 4740,bushland,pale,dilated,green,bowling shirt,og blonde,,34,hypebeast-gyaru,b-drip,4740,temple cross tattoo,flower clip,,milady beads,
4741,Milady 4741,sunset,pink,crying,brown,hikki condition shirt,bowl brown,,29,gyaru,c-drip,4741,teardrops tattoo,,,,diamond stud
4742,Milady 4742,sunset,clay,dilated,green,meline teddy,bowl green,,32,lolita-hypebeast,b-drip,4742,star heart tattoo,sailor hat,,,
4743,Milady 4743,mountain,pink,sleepy,blue,bowling shirt,short blonde,,43,hypebeast,s-drip,4743,,miteryx beanie,,pearl necklace,
4744,Milady 4744,sunrise,tan,sparkle,blue,bosozuku jacket,og frosted purple,,45,harajuku,ss-drip,4744,,,prescription glasses,,chrome cross
4745,Milady 4745,tennis,tan,dilated,green,fuzzy coat,short blonde,,39,prep-hypebeast,a-drip,4745,,buckethat,,,diamond stud
4746,Milady 4746,roadside,pink,spiral,aqua,bowling shirt oriental,bowl slate,,40,hypebeast-harajuku,s-drip,4746,,bear ears,yy glasses,,
4747,Milady 4747,streets,pale,teary,lilac,meline teddy,og blonde,,29,hypebeast,c-drip,4747,nose ring gold,,,,
4748,Milady 4748,bushland,pale,closed,green,chore coat,bowl brown,,32,hypebeast,b-drip,4748,,buckethat,,,loop chain earring
4749,Milady 4749,bushland,tan,sleepy,blue,fur coat,og green,,41,lolita-gyaru,s-drip,4749,,trucker construction,,,celine dog
4750,Milady 4750,bushland,pink,classic,brown,matagonia pullover,short orange,,35,lolita-hypebeast,a-drip,4750,,pink bow,,,
